# GALON_TRUE   GALAT_TRUE    PAR_TRUE     PML_TRUE     PMB_TRUE     VRAD_TRUE     SIG_ALPHA    SIG_DELTA    SIGPAR_EQ    SIG_PMALPHA   SIG_PMDELTA   ALPHA          DELTA           LAMBDA         BETA            Lz_TRUE     E_HMV_TRUE   E_HdZ_TRUE
  2.2009594    -0.26906943   100.811905   3822.3545    4319.738     -426.71912    165.15509    155.6988     234.64778    117.87367     110.39661     0.30328888     0.8263055       0.63674444     0.63633007      1963.5305   -51806.703   -49307.586  
  3.4516504    1.410402      119.50469    11122.189    1868.2461    272.64227     144.99588    122.72993    187.56837    103.49214     88.17317      3.1885798      0.5090166       2.9643807      0.48185197      1934.1205   -51942.453   -56804.82   
  4.7973137    1.3484138     89.888084    2744.8845    -6476.304    348.6291      224.89806    172.31123    266.50803    159.29216     123.80881     3.2580032      0.27500033      3.1358852      0.29799554      1899.2551   -51840.664   -61828.11   
  2.2056715    -0.5540847    105.72938    4036.7017    2194.2073    -455.82214    176.78223    140.72115    216.78102    125.79931     101.344086    0.28408977     0.5416386       0.47732303     0.3870595       1747.1976   -51768.242   -50180.984  
  4.997424     1.3192298     80.517235    1099.6244    -6025.706    351.60992     260.92175    199.91167    309.19672    184.80722     143.64023     3.2929041      0.23138696      3.1866548      0.27211058      1883.3325   -52089.35    -64721.195  
  2.300152     -0.6179857    112.871216   4977.365     2098.7502    -444.3871     168.43013    129.04692    199.59258    119.29671     92.7226       0.3656365      0.46960926      0.5161112      0.29252297      1736.7595   -51722.195   -50415.78   
  2.3737676    -0.3095714    125.74685    6126.093     5592.8013    -400.40808    136.56447    115.59326    176.6614     97.474144     83.04596      0.5254067      0.7570635       0.7682982      0.5064795       1965.0583   -51989.72    -50135.008  
  2.874595     1.3269498     138.82423    10285.277    9365.371     226.8979      112.14319    105.722206   159.32994    80.038284     74.96123      3.1630802      0.6469475       2.8678122      0.5941868       1824.4236   -51687.15    -54806.758  
  2.3056471    -0.4246739    143.3846     6280.627     5288.1255    -432.825      119.82274    98.10217     150.74937    85.443825     70.48396      0.40926182     0.65945846      0.6332424      0.4522962       1728.3899   -51898.453   -50750.11   
  2.183202     -0.6294562    90.59345     3512.8542    1194.8878    -451.7489     220.40018    171.56294    264.68265    156.38039     123.48483     0.2585144      0.46729213      0.42303154     0.32838094      1823.7386   -51788.16    -50312.348  
  5.066191     1.253869      81.258484    724.90533    -5315.0127   385.91583     259.7372     196.77948    305.12534    183.89511     141.14243     3.2967503      0.16338113      3.218577       0.21145782      1768.1702   -51910.72    -64432.9    
  3.2834399    1.260069      126.02177    10951.588    4893.9287    249.32388     136.31374    115.38104    176.33707    97.29519      82.89349      3.0277371      0.58033806      2.7894866      0.4839386       1948.5414   -51835.65    -54638.188  
  2.273441     -0.063847706  155.67729    6233.123     10150.456    -373.57382    88.95456     101.40034    151.18344    63.407963     71.39946      0.46985447     1.0194675       0.87250155     0.7576278       1768.3025   -51963.65    -51379.54   
  2.4359283    0.10412799    117.67341    5955.635     8338.959     -300.08475    123.55211    140.83849    209.984      88.06954      99.16922      0.91870785     1.1095752       1.1931146      0.74900365      2132.5352   -51803.547   -49693.383  
  2.4727814    -0.31405675   117.72756    6279.6006    5241.9434    -378.5251     151.50644    124.04249    190.61073    108.037       89.12143      0.6438489      0.72172815      0.84474677     0.44108757      2018.3544   -51908.336   -49637.945  
  2.3303947    -0.593678     116.80395    5372.62      2485.7424    -438.8892     161.80727    123.97265    191.74435    114.60582     89.076645     0.39789483     0.4893509       0.5516806      0.29969013      1772.929    -51891.18    -50505.28   
  2.353592     0.11784215    175.98686    7944.8833    13758.544    -304.4211     73.80444     93.91216     132.07112    51.526016     65.46432      0.769284       1.1639442       1.1395618      0.82285756      1829.2908   -51812.016   -51422.008  
  2.1880627    -0.64260614   96.21884     3810.5544    1213.675     -454.5929     204.11244    158.88431    245.1224     144.82375     114.35921     0.26229203     0.45399705      0.42061484     0.31485495      1830.2549   -51783.656   -50507.625  
  2.6593547    1.0035585     157.40938    9664.451     14178.241    90.05432      87.941605    100.24566    149.46187    62.685917     70.58641      2.9091742      0.92900693      2.4891055      0.74787176      1878.7906   -51789.93    -52448.79   
  2.5654466    0.68071425    194.17519    10968.537    18493.916    -39.27806     66.278015    84.33518     118.60276    46.271492     58.788395     2.436594       1.1643378       2.0356343      0.8342889       1829.2216   -51734.46    -51563.96   
  2.2720938    -0.6029048    97.77482     4257.8843    1803.7054    -438.8769     200.06674    155.73508    240.26385    141.95322     112.09251     0.3423767      0.48776874      0.5036388      0.31731096      1831.0305   -51733.094   -50055.586  
  2.4838808    -0.33292174   118.36336    6323.8867    5151.1855    -379.28064    150.77115    123.44048    189.68567    107.51268     88.68891      0.6471224      0.70026934      0.83904624     0.42011622      1978.0803   -51932.36    -49684.445  
  2.9461067    0.96554834    136.20428    10262.404    10028.103    118.62297     115.011536   108.426315   163.4052     82.085464     76.87855      2.7284372      0.8147886       2.4296882      0.5919483       2061.1292   -51944.6     -52156.78   
  2.2410648    -0.35054007   140.2054     5529.576     5809.2974    -436.72168    116.40516    103.22443    156.68787    83.37927      73.75289      0.34618884     0.7416017       0.62290716     0.5470908       1736.9331   -51816.742   -50638.6    
  2.8864727    1.1996691     143.98505    10740.727    10287.816    187.1638      107.85665    101.68111    153.23975    76.97891      72.095924     3.0328865      0.7249488       2.7149212      0.6139202       1924.4734   -51903.89    -53806.375  
  2.9972334    1.212471      158.2245     12215.959    9955.898     223.47156     101.3751     89.89624     136.45656    72.613464     64.23003      3.0183618      0.6849419       2.7262046      0.5734796       1783.0099   -51661.04    -53444.36   
  4.655803     1.4077307     105.94189    4272.7134    -7419.0522   344.7312      177.22557    141.07404    217.32466    126.11479     101.59824     3.2642238      0.33980492      3.1129947      0.35935995      1750.6315   -51836.367   -59617.64   
  3.111843     1.07444       146.52768    11868.019    8924.452     187.64984     114.64729    97.041756    148.3091     81.83057      69.71795      2.8297217      0.6969094       2.5683093      0.518171        1966.9474   -51849.383   -52738.75   
  2.3907547    -0.5220215    109.20553    5379.891     2998.5854    -419.41254    174.29779    135.67613    209.31744    123.66939     97.65479      0.47351834     0.54803574      0.63896894     0.3290981       1890.1565   -51710.97    -49739.664  
  4.8187523    1.3806982     93.22642     2594.8977    -7165.39     338.6011      213.27489    166.0165     256.12573    151.32477     119.4927      3.2765548      0.30229846      3.1409876      0.33021185      1890.4923   -51975.516   -61761.258  
  2.2203035    -0.40493098   107.7498     4212.6104    3545.6343    -442.75262    165.72278    140.27394    214.38094    118.286156    100.77737     0.31350014     0.68942505      0.57084167     0.51088625      1867.448    -51888.555   -49825.9    
  2.5014853    -0.2049684    127.7733     7013.9316    6798.3633    -353.1944     134.67998    113.99817    174.22362    96.12908      81.899994     0.7417322      0.8094942       0.9528417      0.49930635      2040.8872   -52018.46    -50050.992  
  2.2855668    -0.41293716   111.60078    4833.5166    3799.8323    -429.89764    158.72386    134.34981    205.32706    113.29062     96.52127      0.38878098     0.6741308       0.62355137     0.47227237      1887.4359   -52005.094   -49967.86   
  2.4140291    -0.25999254   109.878555   5480.844     5160.9307    -381.2308     161.84744    136.99371    209.36775    115.520096    98.42074      0.59816015     0.7924107       0.8389865      0.51900417      2024.7533   -51843.965   -49341.473  
  2.8307786    0.6925949     166.2623     11662.659    13902.403    12.315781     91.77264     86.51801     130.38802    65.49951      61.344692     2.342214       0.9640213       2.086152       0.63240993      2024.0216   -51815.97    -51084.71   
  2.208218     -0.35263795   108.17611    4173.928     4005.9785    -438.58624    159.43723    141.3839     214.61142    114.202484    101.01747     0.3042709      0.7424548       0.5907784      0.56155187      1903.6306   -51959.65    -49837.68   
  4.9025297    1.2899258     83.69357     1853.1638    -5789.333    366.5901      251.1591     190.28062    295.04822    177.82178     136.48105     3.2594652      0.21100475      3.164442       0.24020399      1924.669    -52035.05    -63158.426  
  4.2069254    1.3879305     97.752464    7107.3906    -4269.7217   313.06375     196.80408    156.65881    241.33301    140.04698     112.82203     3.1923468      0.3813063       3.0289912      0.3684355       1929.2433   -51870.03    -59194.1    
  2.5429368    0.54736435    186.15453    10368.66     17361.91     -107.64104    69.68864     88.67502     124.705986   48.652596     61.813606     2.1005769      1.2169793       1.8349118      0.835633        1904.0056   -51789.414   -51289.85   
  2.3502188    -0.3478729    136.85268    6470.03      5791.049     -413.77133    124.41051    105.3057     160.9389     88.79915      75.65504      0.4827444      0.72585267      0.7213279      0.49030176      1884.7223   -51891.32    -50425.914  
  2.487413     -0.18523696   167.00476    9042.508     9689.725     -353.0532     99.07781     83.86316     128.16823    70.717705     60.25002      0.7365354      0.833314        0.9582265      0.5229254       1877.3046   -51987.586   -51112.35   
  2.5701573    0.82892686    139.04765    8093.4033    13042.858    -12.159363    96.95228     123.36652    173.49355    67.6865       85.99637      2.727987       1.084556        2.2555888      0.82778275      2089.0728   -51901.5     -51619.336  
  2.307313     -0.38945004   96.12165     4317.271     3337.823     -415.9928     192.11076    162.60973    248.51675    137.12083     116.82412     0.41945598     0.69380814      0.6570459      0.48042205      2002.3546   -51933.97    -49220.086  
  2.3167188    -0.54077524   102.17699    4735.785     2502.6987    -428.68506    190.11453    147.98811    228.31206    134.89183     106.51652     0.3958728      0.5434672       0.57208323     0.3502663       1909.4312   -51841.473   -49872.504  
  2.5637548    0.35312396    151.31952    8715.92      12758.989    -183.79083    92.4695      105.40706    157.15729    65.91345      74.22073      1.5802807      1.1701393       1.5759047      0.7610561       2066.9597   -51934.117   -50542.203  
  2.5469499    -0.028759927  165.24515    9271.152     11144.914    -305.5708     96.89356     85.92215     130.42415    69.403404     61.390575     0.9445586      0.93702877      1.1427692      0.58051085      1919.8369   -51977.867   -51236.164  
